orig.ident	nCount_RNA	nFeature_RNA	donor	cell_name	run_id	donor_id.run_id	percent.mt	percent.ribo	S.Score	G2M.Score	Phase
mydata_scRNAseq	38367.800000001	9235	hegp_3	24351_3#319	24351_3	hegp_3-24351_3	0	1.78222363544426	0.44185478320717	-0.868972445464969	S
mydata_scRNAseq	36055.5500000005	8751	hegp_3	24351_3#203	24351_3	hegp_3-24351_3	0	1.92414205302648	0.48380953200275	-0.471917336394949	S
mydata_scRNAseq	38273.9900000001	9158	veku_2	24351_3#182	24351_3	veku_2-24351_3	0	1.75045768679983	0.442970061940819	-0.518946613088403	S
mydata_scRNAseq	39127.5900000002	9703	hegp_3	24351_3#87	24351_3	hegp_3-24351_3	0	1.85526376656471	0.0790782863042017	-0.481371986222721	S
mydata_scRNAseq	38818.5100000004	9365	ueah_1	24351_3#255	24351_3	ueah_1-24351_3	0	1.74267379144638	0.74268169304887	-0.368754305396091	S
mydata_scRNAseq	38551.5700000005	9299	cuhk_2	24351_3#305	24351_3	cuhk_2-24351_3	0	1.72937185178189	0.42633843771509	-0.778628013777256	S
mydata_scRNAseq	37603.5999999997	8869	cuhk_2	24351_3#10	24351_3	cuhk_2-24351_3	0	1.88226659149658	0.158367171369565	-0.749253731343298	S
mydata_scRNAseq	37999.5999999997	8918	veku_2	24351_3#377	24351_3	veku_2-24351_3	0	1.80607164285941	0.380715760495532	-0.65605625717566	S
mydata_scRNAseq	36691.3999999999	8158	ueah_1	24351_3#78	24351_3	ueah_1-24351_3	0	1.94977569675729	0.731273227804537	-1.02428243398394	S
mydata_scRNAseq	38003.55	8968	hegp_3	24351_3#162	24351_3	hegp_3-24351_3	0	1.834118128438	0.594228664831374	-0.758656716417931	S
mydata_scRNAseq	37021.4000000001	8491	ueah_1	24351_3#33	24351_3	ueah_1-24351_3	0	1.91997061159221	0.197859600825867	-0.475028702640634	S
mydata_scRNAseq	37481.4500000006	8745	cuhk_2	24351_3#36	24351_3	cuhk_2-24351_3	0	1.85286321633765	0.673612353750863	-0.668915040183691	S
mydata_scRNAseq	38273.1999999999	9196	cuhk_2	24351_3#344	24351_3	cuhk_2-24351_3	0	1.80936007441239	0.198349965588447	-0.517049368541906	S
mydata_scRNAseq	37139.2000000003	8459	veku_2	24351_3#77	24351_3	veku_2-24351_3	0	1.94780716870583	0.340163454920863	-0.965843857634889	S
mydata_scRNAseq	30299.0099999992	6697	veku_2	24351_3#57	24351_3	veku_2-24351_3	0	2.37575419130862	0.287995182381274	-0.942247416762356	S
mydata_scRNAseq	37253.3800000004	8728	ueah_1	24351_3#347	24351_3	ueah_1-24351_3	0	1.8683673803558	0.707626978664813	-0.636506888633765	S
mydata_scRNAseq	38212.4100000003	9091	cuhk_2	24351_3#212	24351_3	cuhk_2-24351_3	0	1.82092676175095	0.361958189951809	-0.856483926521252	S
mydata_scRNAseq	37558.5999999992	8623	ueah_1	24351_3#224	24351_3	ueah_1-24351_3	0	1.9108805972534	0.528780110116986	-0.860132032146963	S
mydata_scRNAseq	38109.2999999994	9039	cuhk_2	24351_3#239	24351_3	cuhk_2-24351_3	0	1.84495648043919	0.169070887818288	-0.809328358208965	S
mydata_scRNAseq	36486.1	8005	cuhk_2	24351_3#246	24351_3	cuhk_2-24351_3	0	1.97773946790696	0.356190640055047	-0.789867967853046	S
mydata_scRNAseq	38924.1	9338	hegp_3	24351_3#254	24351_3	hegp_3-24351_3	0	1.73748397522358	0.0691018582243661	-0.121211251435133	S
mydata_scRNAseq	37562.7999999996	8487	lepk_1	24351_3#200	24351_3	lepk_1-24351_3	0	1.91625757398279	0.121261183757753	-0.684270952927666	S
mydata_scRNAseq	39216.9199999995	9497	ueah_1	24351_3#186	24351_3	ueah_1-24351_3	0	1.79468453922442	0.216852546455611	-0.516234213547651	S
mydata_scRNAseq	37599.0000000001	8749	cuhk_2	24351_3#328	24351_3	cuhk_2-24351_3	0	1.77052581185669	0.812682381280113	-0.56934557979335	S
mydata_scRNAseq	36852.5100000002	8430	lepk_1	24351_3#66	24351_3	lepk_1-24351_3	0	1.89422647195536	0.399539917412247	-0.467634902411019	S
mydata_scRNAseq	38500.7000000007	9349	hegp_3	24351_3#82	24351_3	hegp_3-24351_3	0	1.8052658782827	0.371433757742602	-0.969776119402986	S
mydata_scRNAseq	38972.6999999986	9368	cuhk_2	24351_3#210	24351_3	cuhk_2-24351_3	0	1.78991961039401	0.176370612525796	-0.249279563719866	S
mydata_scRNAseq	36946.2099999994	9138	cuhk_2	24351_3#135	24351_3	cuhk_2-24351_3	0	1.73860864213139	0.698643496214712	-0.807103903559126	S
mydata_scRNAseq	38776.3099999999	9400	hegp_3	24351_3#279	24351_3	hegp_3-24351_3	0	1.72623439414426	0.0918487611837602	-0.147726750861082	S
mydata_scRNAseq	35678.7000000002	8231	hegp_3	24351_3#177	24351_3	hegp_3-24351_3	0	1.92916221723324	0.816032346868544	-0.477468427095296	S
mydata_scRNAseq	38683.2700000008	9280	cuhk_2	24351_3#260	24351_3	cuhk_2-24351_3	0	1.78723256849792	0.477251204404663	-0.570582663605058	S
mydata_scRNAseq	39097.9699999998	9399	lepk_1	24351_3#61	24351_3	lepk_1-24351_3	0	1.76328847763708	0.0728282863041994	-0.561552812858778	S
mydata_scRNAseq	37904.8800000008	8884	cuhk_2	24351_3#93	24351_3	cuhk_2-24351_3	0	1.85733340931296	0.389133860977316	-0.536288748564837	S
mydata_scRNAseq	38561.6000000002	9143	cuhk_2	24351_3#283	24351_3	cuhk_2-24351_3	0	1.80049583004854	0.338067790777705	-0.591446613088396	S
mydata_scRNAseq	36955.8500000001	8497	lepk_1	24351_3#139	24351_3	lepk_1-24351_3	0	1.87337052185242	0.09912198898828	-0.0798507462686748	S
mydata_scRNAseq	39513.0399999999	9608	cuhk_2	24351_3#188	24351_3	cuhk_2-24351_3	0	1.75509148372285	0.371959910529931	-0.43218427095292	S
mydata_scRNAseq	31015.6000000001	6775	lepk_1	24351_3#371	24351_3	lepk_1-24351_3	0	2.41781555088406	0.00274948382657314	-0.523478760045929	S
mydata_scRNAseq	37544.1999999999	8804	cuhk_2	24351_3#307	24351_3	cuhk_2-24351_3	0	1.80453971585492	0.228196834136268	-0.415614236509751	S
mydata_scRNAseq	38017.5000000002	8760	ueah_1	24351_3#55	24351_3	ueah_1-24351_3	0	1.87571513118958	0.293971094287678	-0.174712973593567	S
mydata_scRNAseq	38291.3700000004	9071	cuhk_2	24351_3#109	24351_3	cuhk_2-24351_3	0	1.81009454610789	0.113629387474212	-0.459905281285866	S
mydata_scRNAseq	36787.8999999996	8302	cuhk_2	24351_3#175	24351_3	cuhk_2-24351_3	0	1.86583088461154	0.351703372333085	-0.654764638346747	S
mydata_scRNAseq	37509.7000000002	8830	hegp_3	24351_3#352	24351_3	hegp_3-24351_3	0	1.84197687531491	0.110960942876807	-0.686862801377737	S
mydata_scRNAseq	35960.7999999991	7819	lepk_1	24351_3#341	24351_3	lepk_1-24351_3	0	2.04500456052151	0.53964728148656	-1.1556544202067	S
mydata_scRNAseq	38456.4100000004	9287	veku_2	24351_3#281	24351_3	veku_2-24351_3	0	1.75884852486229	0.516680488644192	-0.608286452353616	S
mydata_scRNAseq	39819.4999999995	9902	hegp_3	24351_3#58	24351_3	hegp_3-24351_3	0	1.72227175127766	0.56577253957331	-0.629075774971309	S
mydata_scRNAseq	36071.5999999995	8277	cuhk_2	24351_3#359	24351_3	cuhk_2-24351_3	0	1.84466450060438	0.148630419821046	-1.48386911595869	S
mydata_scRNAseq	37671.77	8696	melw_2	25475_7#103	25475_7	melw_2-25475_7	0	1.87256930056644	0.273029421885756	0.191699196326052	S
mydata_scRNAseq	37144.2000000008	8473	eesb_1	25475_7#119	25475_7	eesb_1-25475_7	0	1.87566295680075	0.317713351686185	-0.0622560275545254	S
mydata_scRNAseq	36820.9000000005	8277	melw_2	25475_7#187	25475_7	melw_2-25475_7	0	1.87719474537556	0.618255333792171	-0.670809414466132	S
mydata_scRNAseq	36560.7000000002	8132	eesb_1	25475_7#274	25475_7	eesb_1-25475_7	0	1.96276329501349	0.387971438403309	-0.66670493685419	S
mydata_scRNAseq	37052.4000000002	8251	eesb_1	25475_7#65	25475_7	eesb_1-25475_7	0	1.87977027129146	0.140400894700622	-0.424024110218149	S
mydata_scRNAseq	36606.2099999998	8149	eesb_1	25475_7#85	25475_7	eesb_1-25475_7	0	1.88495339998324	0.180791465932538	-0.583226176808262	S
mydata_scRNAseq	36698.8999999999	7949	melw_2	25475_7#212	25475_7	melw_2-25475_7	0	1.8670859344558	0.480696834136277	0.166704936854186	S
mydata_scRNAseq	36774.52	8297	yelp_3	25475_7#263	25475_7	yelp_3-25475_7	0	1.87412371391931	0.27599604267032	-0.148596440872561	S
mydata_scRNAseq	34412.8400000009	7563	yelp_3	25475_7#312	25475_7	yelp_3-25475_7	0	2.28132871335228	0.101796971782503	-0.39318025258325	S
mydata_scRNAseq	37654.9000000007	8357	yelp_3	25475_7#160	25475_7	yelp_3-25475_7	0	1.86137793487697	0.586132140399183	-0.530855338691145	S
mydata_scRNAseq	35059.6000000002	7471	kuxp_1	25475_7#208	25475_7	kuxp_1-25475_7	0	1.9811977318623	0.527398485891265	-0.461251435132026	S
mydata_scRNAseq	36054.2500000007	7885	aoxv_3	25475_7#41	25475_7	aoxv_3-25475_7	0	1.93250448976192	0.909942876806626	-0.69253731343283	S
mydata_scRNAseq	34697.7199999996	7614	kuxp_1	25475_7#227	25475_7	kuxp_1-25475_7	0	1.89211279588402	1.03089848589125	-0.62669345579794	S
mydata_scRNAseq	36573.0199999998	8065	melw_2	25475_7#202	25475_7	melw_2-25475_7	0	1.93424004908537	0.0110017205781316	-0.0564064293914992	S
mydata_scRNAseq	35700.3999999999	7570	melw_2	25475_7#244	25475_7	melw_2-25475_7	0	2.00361900706996	0.759475223675159	-0.488777267508623	S
mydata_scRNAseq	37459.6000000001	8538	eesb_1	25475_7#60	25475_7	eesb_1-25475_7	0	1.85666691582397	0.638219201651752	-0.382950631458096	S
mydata_scRNAseq	37056.4999999996	8523	eesb_1	25475_7#158	25475_7	eesb_1-25475_7	0	1.93434350248946	0.562556779077766	-0.225574052812873	S
mydata_scRNAseq	36613.2999999997	8175	yelp_3	25475_7#321	25475_7	yelp_3-25475_7	0	1.92552979381811	0.147302133516864	-0.00123421354765707	S
mydata_scRNAseq	36889.2999999999	8277	yelp_3	25475_7#115	25475_7	yelp_3-25475_7	0	1.88835244908416	0.397864762560227	-0.396039035591285	S
mydata_scRNAseq	36020.6000000002	7738	kuxp_1	25475_7#352	25475_7	kuxp_1-25475_7	0	1.92417672109847	0.441379903647632	-0.633725602755451	S
mydata_scRNAseq	37658.3999999996	8240	aoxv_3	25475_7#342	25475_7	aoxv_3-25475_7	0	1.88430735241011	0.714624913971097	-0.722187141216995	S
mydata_scRNAseq	37422.4999999999	8429	melw_2	25475_7#261	25475_7	melw_2-25475_7	0	1.83445787961788	0.202209222298692	-0.605510907003431	S
mydata_scRNAseq	36767.1000000002	8081	melw_2	25475_7#248	25475_7	melw_2-25475_7	0	1.92264279750101	0.299437370956654	-0.435419058553385	S
mydata_scRNAseq	37114.3999999998	8358	aoxv_3	25475_7#232	25475_7	aoxv_3-25475_7	0	1.93617571616409	0.200395732966285	-1.04509184845006	S
mydata_scRNAseq	35851.0999999999	7718	kuxp_1	25475_7#299	25475_7	kuxp_1-25475_7	0	1.96925617345075	0.774008947006194	-0.595895522388061	S
mydata_scRNAseq	34526.5000000001	7444	kuxp_1	25475_7#316	25475_7	kuxp_1-25475_7	0	1.99296192779459	0.992209222298696	-0.1840987370838	S
mydata_scRNAseq	35291.1	7653	yelp_3	25475_7#199	25475_7	yelp_3-25475_7	0	1.98576978331648	0.639600825877497	-0.532577497129747	S
mydata_scRNAseq	35624.4699999993	7783	eesb_1	25475_7#203	25475_7	eesb_1-25475_7	0	1.91124246901081	0.624841190640051	-0.387543053960959	S
mydata_scRNAseq	37620.900000001	8511	aoxv_3	25475_7#191	25475_7	aoxv_3-25475_7	0	1.88671722367084	0.515313145216809	-0.599081515499408	S
mydata_scRNAseq	37235.6999999997	8349	aoxv_3	25475_7#153	25475_7	aoxv_3-25475_7	0	1.87185953265282	0.451151066758427	-0.691532721010334	S
mydata_scRNAseq	36547.6999999996	8346	kuxp_1	25475_7#101	25475_7	kuxp_1-25475_7	0	1.91694689405902	0.991273227804516	-0.306572904707234	S
mydata_scRNAseq	37479.7999999998	8427	qunz_3	25475_7#271	25475_7	qunz_3-25475_7	0	1.88234729107413	0.0169821059876041	-0.0519517795637094	S
mydata_scRNAseq	36690.3999999993	8189	yelp_3	25475_7#245	25475_7	yelp_3-25475_7	0	1.93211303229186	0.757534411562278	-0.512858783008045	S
mydata_scRNAseq	36026.3999999994	8317	kuxp_1	25475_7#168	25475_7	kuxp_1-25475_7	0	2.14731419181493	0.13645905024086	-0.440011481056262	S
mydata_scRNAseq	36991.8	8504	melw_2	25475_7#125	25475_7	melw_2-25475_7	0	1.868522213031	0.599753957329663	-0.36770952927669	S
mydata_scRNAseq	38282.0199999998	8991	aoxv_3	25475_7#63	25475_7	aoxv_3-25475_7	0	1.82900484352707	0.19584652443222	-0.414282433983928	S
mydata_scRNAseq	37315.7000000007	8405	qunz_3	25475_7#328	25475_7	qunz_3-25475_7	0	1.88955319074809	0.0456899518238334	-0.10688863375429	S
mydata_scRNAseq	37318.3999999995	8401	eesb_1	25475_7#56	25475_7	eesb_1-25475_7	0	1.90120691133599	0.0119167240192679	-0.153874856486794	S
mydata_scRNAseq	33298.0000000002	6924	yelp_3	25475_7#217	25475_7	yelp_3-25475_7	0	2.33497507357798	0.114041637990375	-0.153817451205505	S
mydata_scRNAseq	37206.5999999998	8351	qunz_3	25475_7#252	25475_7	qunz_3-25475_7	0	1.85854122655659	0.554624913971088	0.120665901262905	S
mydata_scRNAseq	37881.2000000006	8591	aoxv_3	25475_7#230	25475_7	aoxv_3-25475_7	0	1.88589590614867	0.0907639366827446	-0.561280137772676	S
mydata_scRNAseq	36422.0800000008	8085	kuxp_1	25475_7#200	25475_7	kuxp_1-25475_7	0	1.87320438591092	0.323398657949092	-0.239001148105608	S
mydata_scRNAseq	35867.3000000003	7751	kuxp_1	25475_7#47	25475_7	kuxp_1-25475_7	0	1.92208501894481	0.440824156916727	-0.284385763490235	S
mydata_scRNAseq	36177.9000000001	7890	yelp_3	25475_7#180	25475_7	yelp_3-25475_7	0	1.95893072842812	0.891421197522376	-0.611337543053946	S
mydata_scRNAseq	37063.2700000001	8237	kuxp_1	25475_7#136	25475_7	kuxp_1-25475_7	0	1.84438663938718	0.406745698554722	-0.461811136624565	S
mydata_scRNAseq	36507.1000000002	8083	yelp_3	25475_7#141	25475_7	yelp_3-25475_7	0	1.87525166337506	0.32675154852031	-0.178559127439742	S
mydata_scRNAseq	37344.5000000001	8571	eesb_1	25475_7#58	25475_7	eesb_1-25475_7	0	1.88568597785483	0.197400206469385	-0.623851894374285	S
mydata_scRNAseq	31117.6000000002	6247	kuxp_1	25475_7#375	25475_7	kuxp_1-25475_7	0	2.59885081111653	0.379559532002765	-1.16389207807117	S
mydata_scRNAseq	36240.4999999997	7795	qunz_3	25475_7#346	25475_7	qunz_3-25475_7	0	1.94506146438378	0.0318238128011012	-0.0521526980482188	S
mydata_scRNAseq	36798.8000000008	8332	melw_2	25475_7#104	25475_7	melw_2-25475_7	0	1.91093187821338	0.759468341362715	-0.282692307692296	S
mydata_scRNAseq	36951.3000000005	8009	aoxv_3	25475_7#306	25475_7	aoxv_3-25475_7	0	1.90737538327472	0.574162078458366	-0.446928817451195	S
mydata_scRNAseq	34821.7	7207	qunz_3	25475_7#291	25475_7	qunz_3-25475_7	0	2.04613789677127	0.106545079146599	-0.752640642939148	S
mydata_scRNAseq	36784.8999999996	8137	yelp_3	25475_7#317	25475_7	yelp_3-25475_7	0	1.96874260905972	0.3772711631108	0.0681687715269854	S
mydata_scRNAseq	34784.3199999998	7497	kuxp_1	25475_7#137	25475_7	kuxp_1-25475_7	0	1.95979107827896	0.478579318651053	-0.122046498277848	S
mydata_scRNAseq	36299.79	8025	kuxp_1	25475_7#29	25475_7	kuxp_1-25475_7	0	1.9825183561668	0.41119064005507	-0.451960390355898	S
mydata_scRNAseq	35761.499999999	7748	qunz_3	25475_7#135	25475_7	qunz_3-25475_7	0	1.94278763474692	0.286225567790758	0.114388633754299	S
mydata_scRNAseq	37487.4000000004	8536	melw_2	25475_7#149	25475_7	melw_2-25475_7	0	1.87102866563163	0.595898141775634	-0.599712973593569	S
mydata_scRNAseq	36231.2999999999	7662	yelp_3	25475_7#253	25475_7	yelp_3-25475_7	0	1.94196730451295	0.390736407432899	-0.519919632606202	S
mydata_scRNAseq	36128.2000000001	7765	yelp_3	25475_7#139	25475_7	yelp_3-25475_7	0	1.97712590165023	0.228460082587744	-0.440700344431693	S
mydata_scRNAseq	37926.5000000005	8985	yelp_3	25475_7#57	25475_7	yelp_3-25475_7	0	1.83460113640855	0.538829146593264	-0.221377726750855	S
mydata_scRNAseq	37965.0999999997	8790	melw_2	25475_7#107	25475_7	melw_2-25475_7	0	1.83563325264521	0.737395044735037	-0.160390355912746	S
mydata_scRNAseq	35595.1999999999	7959	kuxp_1	25475_7#335	25475_7	kuxp_1-25475_7	0	2.0688182676316	0.541252580867169	-0.766475315729048	S
mydata_scRNAseq	36306.4000000004	7472	yelp_3	25475_7#173	25475_7	yelp_3-25475_7	0	1.99358790736617	0.391390227116311	-0.126492537313434	S
mydata_scRNAseq	36767.6000000003	8176	melw_2	25475_7#53	25475_7	melw_2-25475_7	0	1.86359729762072	0.0224311768754299	-0.440786452353608	S
mydata_scRNAseq	37542.2	8534	melw_2	25475_7#201	25475_7	melw_2-25475_7	0	1.86536750643276	0.168176187198896	-0.501090700344435	S
mydata_scRNAseq	37406.6999999994	8366	melw_2	25475_7#231	25475_7	melw_2-25475_7	0	1.85822325946959	0.112795939435641	-0.512256027554535	S
mydata_scRNAseq	35567.0000000002	8160	eesb_1	25475_7#336	25475_7	eesb_1-25475_7	0	1.9816402845334	0.832467653131458	-0.56445752009184	S
mydata_scRNAseq	35819.7000000004	7560	yelp_3	25475_7#243	25475_7	yelp_3-25475_7	0	2.02318835724473	0.148768066070209	-0.776722158438569	S
mydata_scRNAseq	36332.2999999995	8263	yelp_3	25475_7#64	25475_7	yelp_3-25475_7	0	1.92528411358491	0.0167343427391584	-0.474081515499433	S
mydata_scRNAseq	36658.8500000005	8222	yelp_3	25475_7#196	25475_7	yelp_3-25475_7	0	1.80935844959673	0.636130075705406	-0.136940298507485	S
mydata_scRNAseq	36355.9	8051	kuxp_1	25475_7#147	25475_7	kuxp_1-25475_7	0	1.91358211459488	0.221276668960772	-0.145809414466139	S
mydata_scRNAseq	36584.2999999995	8062	melw_2	25475_7#304	25475_7	melw_2-25475_7	0	1.88523492317745	0.307377838953867	-0.265901262916203	S
mydata_scRNAseq	36482.3999999999	8128	qunz_3	25475_7#333	25475_7	qunz_3-25475_7	0	1.95738218976822	0.174766001376461	-0.306113662456951	S
mydata_scRNAseq	36541.6999999984	7702	melw_2	25475_7#172	25475_7	melw_2-25475_7	0	1.995802056281	0.387973158981368	0.0686854190585509	S
mydata_scRNAseq	36870.3999999998	8237	yelp_3	25475_7#262	25475_7	yelp_3-25475_7	0	1.93434299600765	0.329389194769427	-0.32227324913892	S
mydata_scRNAseq	36755.6599999994	8283	yelp_3	25475_7#284	25475_7	yelp_3-25475_7	0	1.93406947392595	0.210824673090136	-0.513871986222735	S
mydata_scRNAseq	36854.3000000005	7771	yelp_3	25475_7#195	25475_7	yelp_3-25475_7	0	1.9579804798897	0.16313145216795	-0.161021814006882	S
mydata_scRNAseq	35838.8000000002	7585	aoxv_3	25475_7#302	25475_7	aoxv_3-25475_7	0	1.90157036507918	0.63501548520303	-0.533983926521242	S
mydata_scRNAseq	36328.9999999994	7637	yelp_3	25475_7#171	25475_7	yelp_3-25475_7	0	2.02152550304168	0.318716448726753	-0.57310562571757	S
mydata_scRNAseq	35340.3	7663	kuxp_1	25475_7#233	25475_7	kuxp_1-25475_7	0	2.02318599445958	0.439203372333116	-0.299799081515495	S
mydata_scRNAseq	37559.1000000004	8403	aoxv_3	25475_7#134	25475_7	aoxv_3-25475_7	0	1.8922178646453	0.374132828630434	-0.768111366245682	S
mydata_scRNAseq	35808.1000000006	8090	eesb_1	25475_7#163	25475_7	eesb_1-25475_7	0	1.97134167967579	0.345541982106003	-0.665901262916176	S
mydata_scRNAseq	37135.1699999996	8355	yelp_3	25475_7#228	25475_7	yelp_3-25475_7	0	1.92593705643466	0.446259463179602	-0.455935706084973	S
mydata_scRNAseq	37139.3999999992	8313	eesb_1	25475_7#128	25475_7	eesb_1-25475_7	0	1.89340700172866	0.197487955953196	-0.548995407577511	S
mydata_scRNAseq	36496.3999999996	8129	yelp_3	25475_7#88	25475_7	yelp_3-25475_7	0	1.94868534978795	0.164759119063997	-0.0460964408725753	S
mydata_scRNAseq	37404.2000000002	8481	qunz_3	25475_7#54	25475_7	qunz_3-25475_7	0	1.86315975211339	0.504667928423949	-0.215671641791048	S
mydata_scRNAseq	37256.8999999997	8217	aoxv_3	25475_7#207	25475_7	aoxv_3-25475_7	0	1.87267324978731	0.20687887130076	-0.432634902411026	S
mydata_scRNAseq	36786.0100000001	8106	melw_2	25475_7#282	25475_7	melw_2-25475_7	0	1.91812050287595	0.778137474191341	-0.768673938002301	S
mydata_scRNAseq	35006.8300000002	7613	qunz_3	25475_7#132	25475_7	qunz_3-25475_7	0	2.03068943974646	0.287244322092208	-0.753992537313439	S
mydata_scRNAseq	35351.0999999994	7709	kuxp_1	25475_7#100	25475_7	kuxp_1-25475_7	0	1.96203229885354	0.890208189951822	-0.0561136624569523	S
mydata_scRNAseq	36532.1999999998	8027	melw_2	25475_7#294	25475_7	melw_2-25475_7	0	1.9432172165925	0.555316586373031	-0.475746268656715	S
mydata_scRNAseq	36679.4000000001	8049	melw_2	25475_7#31	25475_7	melw_2-25475_7	0	1.97058839566623	0.554098417068135	-0.927382319173361	S
mydata_scRNAseq	38581.5399999993	9274	aoxv_3	25475_7#155	25475_7	aoxv_3-25475_7	0	1.77133935037329	0.663609600825881	-0.636710677382324	S
mydata_scRNAseq	37232.9000000003	8294	qunz_3	25475_7#76	25475_7	qunz_3-25475_7	0	1.90879571561708	0.172666896077086	-0.267192881745125	S
mydata_scRNAseq	36548.3499999996	8105	kuxp_1	25475_7#179	25475_7	kuxp_1-25475_7	0	1.8934917718584	0.695111837577417	-0.150700344431695	S
mydata_scRNAseq	36983	8173	yelp_3	25475_7#183	25475_7	yelp_3-25475_7	0	1.89059838304086	0.498509979353076	-0.707491389207815	S
mydata_scRNAseq	37728.9800000002	8873	melw_2	25475_7#70	25475_7	melw_2-25475_7	0	1.86024111969101	0.461649346180338	-0.27214121699196	S
mydata_scRNAseq	35352.5	7690	kuxp_1	25475_7#308	25475_7	kuxp_1-25475_7	0	1.934516653702	0.292587749483829	-0.637456946039029	S
mydata_scRNAseq	37047.3999999999	8447	yelp_3	25475_7#159	25475_7	yelp_3-25475_7	0	1.9097156615579	0.866484858912597	-0.60858208955224	S
mydata_scRNAseq	35914.9999999999	7892	aoxv_3	25475_7#127	25475_7	aoxv_3-25475_7	0	1.94626200751776	0.31477288368892	-0.0644087256027559	S
mydata_scRNAseq	36482.2999999999	8001	yelp_3	25475_7#293	25475_7	yelp_3-25475_7	0	1.93025110807159	0.274736751548522	-0.408668197474164	S
mydata_scRNAseq	36559.6	8163	qunz_3	25475_7#315	25475_7	qunz_3-25475_7	0	2.01205702469392	0.553258774948379	-0.726061997703788	S
mydata_scRNAseq	36582.3899999994	8524	kuxp_1	25475_7#124	25475_7	kuxp_1-25475_7	0	1.8505625247558	0.71021662078459	-0.698407003444308	S
mydata_scRNAseq	34269.6999999995	6771	eesb_1	25475_7#145	25475_7	eesb_1-25475_7	0	2.11907311706846	0.0993083275980755	-0.664667049368538	S
mydata_scRNAseq	34957.6999999994	7513	kuxp_1	25475_7#197	25475_7	kuxp_1-25475_7	0	1.99020530526897	0.446870956641435	-0.5150487944891	S
mydata_scRNAseq	33211.8	6899	qunz_3	25475_7#374	25475_7	qunz_3-25475_7	0	2.22059629408825	0.375103234686863	-0.35909873708381	S
mydata_scRNAseq	35946.5	7852	qunz_3	25475_7#278	25475_7	qunz_3-25475_7	0	1.910617167179	0.856094287680664	-0.281113662456946	S
mydata_scRNAseq	33647.1	7048	eesb_1	25475_7#75	25475_7	eesb_1-25475_7	0	2.17254978883767	0.456746386785979	-0.933553386911586	S
mydata_scRNAseq	36861.3999999999	8216	yelp_3	25475_7#188	25475_7	yelp_3-25475_7	0	1.90931435051301	0.579225739848594	-0.342278989667045	S
mydata_scRNAseq	37145.9999999982	7883	yelp_3	25475_7#292	25475_7	yelp_3-25475_7	0	1.93775911269056	0.335851686166497	0.322818599311103	S
mydata_scRNAseq	37687.5999999994	8539	yelp_3	25475_7#133	25475_7	yelp_3-25475_7	0	1.84835330453521	0.669807295251205	-0.31443742824341	S
mydata_scRNAseq	35527.3000000001	7644	kuxp_1	25475_7#215	25475_7	kuxp_1-25475_7	0	1.93766483802596	0.0635598761183696	-0.436854190585526	S
mydata_scRNAseq	36822.1500000006	8192	aoxv_3	25475_7#273	25475_7	aoxv_3-25475_7	0	1.83674771842488	0.608038713007568	-0.463326636050532	S
mydata_scRNAseq	35088.1999999998	7061	kuxp_1	25475_7#339	25475_7	kuxp_1-25475_7	0	2.13063081035791	0.175707157604946	-0.30154994259473	S
mydata_scRNAseq	35620.7000000001	7675	melw_2	25475_7#246	25475_7	melw_2-25475_7	0	1.92034406959998	0.5010149690296	-0.279202066590131	S
mydata_scRNAseq	36279.4999999996	8146	yelp_3	25475_7#62	25475_7	yelp_3-25475_7	0	1.90024669579241	0.54930144528561	0.361567164179104	S
mydata_scRNAseq	33471.8999999995	6925	yelp_3	25475_7#356	25475_7	yelp_3-25475_7	0	2.34405576020486	0.194019270474872	-0.851090700344439	S
mydata_scRNAseq	34647.6999999996	7332	qunz_3	25475_7#26	25475_7	qunz_3-25475_7	0	2.3054921394494	0.45905712319338	-0.810246842709552	S
mydata_scRNAseq	36768.2199999988	8264	aoxv_3	25475_7#285	25475_7	aoxv_3-25475_7	0	1.87749094190587	0.766536820371619	-0.371438002296212	S
mydata_scRNAseq	36366.7999999998	8033	qunz_3	25475_7#324	25475_7	qunz_3-25475_7	0	1.92373263526075	0.777689263592565	-0.517049368541898	S
mydata_scRNAseq	31643.8000000005	6421	qunz_3	25475_7#368	25475_7	qunz_3-25475_7	0	2.5442582749227	0.160371644872687	-0.28711251435132	S
mydata_scRNAseq	36981.6800000004	8310	melw_2	25475_7#330	25475_7	melw_2-25475_7	0	1.8821751743025	0.793753957329683	-0.412632032146961	S
mydata_scRNAseq	35117.0999999996	7479	yelp_3	25475_7#219	25475_7	yelp_3-25475_7	0	2.06708412710619	0.684058843771496	-0.673134328358209	S
mydata_scRNAseq	36682.7000000004	8022	eesb_1	25475_7#177	25475_7	eesb_1-25475_7	0	1.91507168229163	0.672572264280793	-0.689035591274402	S
mydata_scRNAseq	35350.7000000006	7559	yelp_3	25475_7#258	25475_7	yelp_3-25475_7	0	1.97110665418221	0.409036476256037	-0.152037887485642	S
mydata_scRNAseq	29142.3600000002	6012	qunz_3	25475_7#34	25475_7	qunz_3-25475_7	0	1.94421453856172	1.95828647625603	0.40057979334099	S
mydata_scRNAseq	36962.9000000002	8066	eesb_1	25475_7#174	25475_7	eesb_1-25475_7	0	1.90298921350867	0.329650722642815	-0.340183696900132	S
